%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/18/2018	1:31 PM
2140.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	23.0
2150.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	22.9
2160.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	23.0
2170.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	23.0
2180.0	13.3	14.6	16.0	17.3	18.8	20.1	21.5	23.0
2190.0	13.3	14.6	16.0	17.4	18.8	20.1	21.5	23.0
2200.0	13.3	14.6	16.0	17.4	18.8	20.1	21.5	23.0
2210.0	13.3	14.6	16.0	17.4	18.8	20.1	21.5	23.0
2220.0	13.3	14.6	16.0	17.4	18.8	20.1	21.6	23.0
2230.0	13.3	14.6	16.0	17.4	18.8	20.1	21.5	23.0
2240.0	13.3	14.6	16.0	17.4	18.8	20.1	21.5	23.0
2250.0	13.3	14.6	16.0	17.4	18.8	20.1	21.6	23.0
2260.0	13.3	14.6	16.0	17.4	18.8	20.1	21.6	23.0
2270.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2280.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2290.0	13.3	14.6	16.1	17.4	18.8	20.2	21.6	23.0
2300.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2310.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2320.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2330.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.0
2340.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2350.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.0
2360.0	13.3	14.6	16.0	17.4	18.8	20.2	21.6	23.1
2370.0	13.3	14.6	16.1	17.4	18.8	20.2	21.6	23.1
2380.0	13.3	14.6	16.1	17.4	18.8	20.2	21.6	23.1
2390.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2400.0	13.3	14.6	16.1	17.4	18.8	20.2	21.6	23.1
2410.0	13.3	14.6	16.1	17.4	18.8	20.2	21.6	23.1
2420.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2430.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2440.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2450.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2460.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2470.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2480.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2490.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2500.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2510.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2520.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2530.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2540.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2550.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2560.0	13.3	14.6	16.1	17.4	18.9	20.2	21.6	23.1
2570.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2580.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2590.0	13.3	14.6	16.1	17.5	18.9	20.2	21.7	23.1
2600.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2610.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.1
2620.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2630.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2640.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2650.0	13.3	14.6	16.1	17.4	18.9	20.2	21.7	23.1
2660.0	13.3	14.7	16.1	17.4	18.9	20.2	21.7	23.1
2670.0	13.3	14.6	16.1	17.5	18.9	20.2	21.7	23.1
2680.0	13.3	14.6	16.1	17.4	18.9	20.3	21.7	23.2
2690.0	13.3	14.7	16.1	17.5	18.9	20.2	21.7	23.2
2700.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2710.0	13.3	14.6	16.1	17.5	18.9	20.2	21.7	23.1
2720.0	13.3	14.6	16.1	17.5	18.9	20.2	21.7	23.2
2730.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2740.0	13.3	14.6	16.1	17.5	18.9	20.3	21.7	23.2
2750.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2760.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2770.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2780.0	13.3	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2790.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2800.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2810.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2820.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2830.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2840.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2850.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2860.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2870.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2880.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2890.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2900.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
